id,created_at,source,favorite_count,retweet_count,text
1338254787675041802,2020-12-13 22:49:39+00:00,Twitter for iPhone,105712,17329,"....place in Detroit, Philadelphia, Milwaukee, Atlanta, Pittsburgh, and elsewhere. In all Swing State cases, there are far more votes than are necessary to win the State, and the Election itself. Therefore, VOTES CANNOT BE CERTIFIED. THIS ELECTION IS UNDER PROTEST!"
1338254787020787712,2020-12-13 22:49:39+00:00,Twitter for iPhone,102817,16195,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took...."
1338254785666043908,2020-12-13 22:49:39+00:00,Twitter for iPhone,166582,32431,"Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete &amp; correct without committing a severely punishable crime. Everybody knows that dead people, below age people, illegal immigrants, fake signatures, prisoners,...."
1338246404075118595,2020-12-13 22:16:20+00:00,Twitter for iPhone,105080,12122,...They just “chickened out” and didn’t want to rule on the merits of the case. So bad for our Country!
1338246403164954629,2020-12-13 22:16:20+00:00,Twitter for iPhone,139430,19966,"The fact that the Supreme Court wouldn’t find standing in an original jurisdiction matter between multiple states, and including the President of the States, is absurd. It is enumerated in the Constitution..."
1338246164756520961,2020-12-13 22:15:23+00:00,Twitter for iPhone,80838,11271,"...Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never give up!"
1338246163368046593,2020-12-13 22:15:23+00:00,Twitter for iPhone,110676,18334,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur..."
1338149139205550086,2020-12-13 15:49:51+00:00,Twitter for iPhone,209705,27619,THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!
1338145849784872965,2020-12-13 15:36:46+00:00,Twitter for iPhone,394714,52860,MOST CORRUPT ELECTION IN U.S. HISTORY!
1338145479725633537,2020-12-13 15:35:18+00:00,Twitter for iPhone,165721,23841,How do states and politicians confirm an election where corruption and irregularities are documented throughout? A Swing State hustle!
1338139379777286144,2020-12-13 15:11:04+00:00,Twitter for iPhone,165017,26026,"The drug companies are going crazy putting up nasty ads against me asking to “withdraw my Favored Nation’s Executive Order”. They don’t want the U.S. to have the lowest drug prices in the world, but we now will. Big reductions coming. No other politician would do this!!!"
1337840500561367046,2020-12-12 19:23:25+00:00,Twitter for iPhone,167533,23012,"If failing Governor @BrianKempGA would allow signature verification, David &amp; Kelly would WIN!"
1337833603309465600,2020-12-12 18:56:01+00:00,Twitter for iPhone,207482,37918,https://t.co/4lH5PZRI9C
1337790419875352576,2020-12-12 16:04:25+00:00,Twitter for iPhone,182307,31988,"The Supreme Court had ZERO interest in the merits of the greatest voter fraud ever perpetrated on the United States of America. All they were interested in is “standing”, which makes it very difficult for the President to present a case on the merits. 75,000,000 votes!"
1337774011376340992,2020-12-12 14:59:13+00:00,Twitter for iPhone,240610,33481,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! #MAGA"
1337772511870799872,2020-12-12 14:53:16+00:00,Twitter for iPhone,166038,27572,"Why didn’t Bill Barr reveal the truth to the public, before the Election, about Hunter Biden. Joe was lying on the debate stage that nothing was wrong, or going on - Press confirmed. Big disadvantage for Republicans at the polls!"
1337755964339081216,2020-12-12 13:47:30+00:00,Twitter for iPhone,409003,59677,WE HAVE JUST BEGUN TO FIGHT!!!
1337755490563010560,2020-12-12 13:45:37+00:00,Twitter for iPhone,168419,28227,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason &amp; more (the hard part), but “Justice” took too long. Will be DOA!"
1337754366569295874,2020-12-12 13:41:09+00:00,Twitter for iPhone,97859,14914,A big disappointment! https://t.co/esmB5HrJlH
1337753159905767425,2020-12-12 13:36:22+00:00,Twitter for iPhone,138818,22630,I have been doing this. I agree! https://t.co/1YTTGwxlxx
1337749020706549762,2020-12-12 13:19:55+00:00,Twitter for iPhone,110385,19868,"Who is a worse governor, @BrianKempGA of Georgia or @dougducey of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!"
1337745268591259648,2020-12-12 13:05:00+00:00,Twitter for iPhone,240748,37772,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!"
1337743516294934529,2020-12-12 12:58:03+00:00,Twitter for iPhone,89417,15840,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” @seanhannity  This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!"
1337736917484449792,2020-12-12 12:31:49+00:00,Twitter for iPhone,65324,10883,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process https://t.co/AzXwby5Qrd via @BreitbartNews  You can’t rely on @BrianKempGA. Unlike other governors for the many states I won, he lost total control. Signature verification???"
1337634953211817984,2020-12-12 05:46:39+00:00,Twitter for iPhone,127164,18000,"“We’ve not gotten any court to judge this (the vote) on its merit.” @DanPatrick of Texas. It is a legal disgrace, an embarrassment to the USA!!!"
1337632918869569537,2020-12-12 05:38:34+00:00,Twitter for iPhone,150506,12825,FDA APPROVES PFIZER VACCINE FOR EMERGENCY USE!!!
1337629306919538694,2020-12-12 05:24:13+00:00,Twitter for iPhone,107365,14959,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!"
1337629305405321216,2020-12-12 05:24:13+00:00,Twitter for iPhone,130252,20373,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states....."
1337620892139081728,2020-12-12 04:50:47+00:00,Twitter for iPhone,245814,31417,"The Supreme Court really let us down. No Wisdom, No Courage!"
1337617459742969857,2020-12-12 04:37:08+00:00,Twitter for iPhone,93870,10260,"....The American people deserve answers, better late than never.”  @IngrahamAngle"
1337617458962817028,2020-12-12 04:37:08+00:00,Twitter for iPhone,124384,17764,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, &amp; they still don’t believe the outcome of this election..."
1337586206683574272,2020-12-12 02:32:57+00:00,Twitter Media Studio,172668,27391,https://t.co/ofLq3OMicv
1337541208831307776,2020-12-11 23:34:09+00:00,Twitter for iPhone,93269,20009,https://t.co/dx3C7jNE4O
1337534034377920523,2020-12-11 23:05:38+00:00,Twitter for iPhone,105494,21491,https://t.co/GgwnkrGz9U
1337526606445809665,2020-12-11 22:36:07+00:00,Twitter for iPhone,113079,16654,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! @BrianKempGA @GeoffDuncanGA @GaSecofState"
1337494507756072961,2020-12-11 20:28:34+00:00,Twitter for iPhone,198766,28969,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!"
1337494429221916674,2020-12-11 20:28:16+00:00,Twitter for iPhone,119989,17191,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!"
1337420100375339010,2020-12-11 15:32:54+00:00,Twitter for iPhone,146511,14558,“Donald Trump must get the credit for the vaccines. It is a miracle.”  @Varneyco
1337400706551123969,2020-12-11 14:15:50+00:00,Twitter for iPhone,125660,18943,"Now it turns out that the Democrats want the Pack the Court with 26 Justices. This would be terrible, and must be stopped. Even Justice RBG was strongly opposed!"
1337385736530780161,2020-12-11 13:16:21+00:00,Twitter for iPhone,184126,28527,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &amp; Wisdom. Save the USA!!!"
1337379719872974852,2020-12-11 12:52:27+00:00,Twitter for iPhone,133394,20161,"Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was even better than that. I predicted Biden corruption, said to call the A.G., who perhaps knew of the corruption during the impeachment hoax?"
1337373146652020736,2020-12-11 12:26:20+00:00,Twitter for iPhone,438683,58675,I just want to stop the world from killing itself!
1337372201662746625,2020-12-11 12:22:34+00:00,Twitter for iPhone,115210,15746,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!"
1337369403638362114,2020-12-11 12:11:27+00:00,Twitter for iPhone,79535,10962,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!"
1337363864565010435,2020-12-11 11:49:26+00:00,Twitter for iPhone,93134,14628,"No war with North Korea, tamed fighting in Idlib Province and many other places. NO WARS STARTED BY U.S., Troop removals all over, and so much more. Thank you Larry! https://t.co/NziA99ZqXY"
1337267413763624960,2020-12-11 05:26:11+00:00,Twitter for iPhone,54506,10812,https://t.co/Om3mPWObcY
1337267355949391872,2020-12-11 05:25:57+00:00,Twitter for iPhone,56844,11199,https://t.co/PfJmvWYSp7
1337264489918554115,2020-12-11 05:14:34+00:00,Twitter for iPhone,73178,11383,https://t.co/0vXBKB8Nxb
1337256181866377216,2020-12-11 04:41:33+00:00,Twitter for iPhone,46189,8385,https://t.co/z82rCee6jS
1337254921243136001,2020-12-11 04:36:32+00:00,Twitter for iPhone,51333,8885,https://t.co/7Qslc09ZgH
1337249882139136001,2020-12-11 04:16:31+00:00,Twitter for iPhone,50333,9866,https://t.co/jauftZY0mM
1337220913528532992,2020-12-11 02:21:24+00:00,Twitter for iPhone,179620,29439,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!"
1337202242290671617,2020-12-11 01:07:13+00:00,Twitter for iPhone,182315,27679,Tremendous support from all over the Country. All we ask is COURAGE &amp; WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!
1337195587771510784,2020-12-11 00:40:46+00:00,Twitter for iPhone,291753,34567,"19 states are fighting for us, almost unheard of support!"
1337195257776238592,2020-12-11 00:39:27+00:00,Twitter for iPhone,178783,22239,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!"
1337193947941249026,2020-12-11 00:34:15+00:00,Twitter for iPhone,66954,12678,"So true, a must read! https://t.co/DMP4vs5HV2"
